1.7908960088167249e+00	3.0213495606502265e-02
1.8690313848863973e+00	2.7385197474601178e-02
1.9505757456003441e+00	2.4734883047234604e-02
2.0356778222617149e+00	2.2259718900856155e-02
2.1244928352027528e+00	1.9956264704497385e-02
2.2171827768960002e+00	1.7820488283583066e-02
2.3139167074174218e+00	1.5847787388244012e-02
2.4148710628003540e+00	1.4033018257854756e-02
2.5202299768426846e+00	1.2370530945522833e-02
2.6301856169542353e+00	1.0854211225203907e-02
2.7449385346568920e+00	9.4775287528292129e-03
2.8646980313767823e+00	8.2335909949599901e-03
2.9896825401956879e+00	7.1152022785060396e-03
3.1201200242579064e+00	6.1149271581870486e-03
3.2562483925594159e+00	5.2251571505231506e-03
3.3983159338774631e+00	4.4381797505112794e-03
3.5465817696322222e+00	3.7462485362386821e-03
3.7013163265064382e+00	3.1416530838777133e-03
3.8628018296850843e+00	2.6167873666754619e-03
4.0313328176146852e+00	2.1642153017310804e-03
4.2072166792211743e+00	1.7767321413136108e-03
4.3907742145661457e+00	1.4474204833418184e-03
4.5823402199640917e+00	1.1696997985739242e-03
4.7822640986278468e+00	9.3736853795061618e-04
4.9909104979560048e+00	7.4463808793317099e-04
5.2086599746246840e+00	5.8615807774065661e-04
5.4359096886967189e+00	4.5703280107861638e-04
5.6730741280143118e+00	3.5282878538675288e-04
5.9205858641962470e+00	2.6957381162818643e-04
6.1788963416188931e+00	2.0374794439601262e-04
6.4484767008195938e+00	1.5226736301953794e-04
6.7298186378246143e+00	1.1246197787385792e-04
7.0234353009688606e+00	8.2047962623855975e-05
7.3298622268431330e+00	5.9096425753037912e-05
7.6496583170760211e+00	4.1999479817856375e-05
7.9834068577320174e+00	2.9434944450763632e-05
8.3317165831851661e+00	2.0330842928487861e-05
8.6952227864086709e+00	1.3830729273380936e-05
9.0745884777055750e+00	9.2607233624824987e-06
9.4705055939939289e+00	6.0989473846180868e-06
9.8836962608521173e+00	3.9478611919003573e-06
1.0314914109626230e+01	2.5097994923276128e-06
1.0764945652001783e+01	1.5658320870605425e-06
1.1234611714546915e+01	9.5790903459084669e-07
1.1724768935843613e+01	5.7412254303529371e-07
1.2236311328937362e+01	3.3682029411135278e-07
1.2770171911955700e+01	1.9324146739928339e-07
1.3327324409868902e+01	1.0831490624073847e-07
1.3908785030497375e+01	5.9254437664297923e-08
1.4515614318004797e+01	3.1603700148346948e-08
1.5148919087257703e+01	1.6415681343039500e-08
1.5809854442579637e+01	8.2943500319404631e-09
1.6499625884581970e+01	4.0717855849543327e-09
1.7219491508914064e+01	1.9396363114929241e-09
1.7970764300943173e+01	8.9540288075045241e-10
1.8754814530549403e+01	4.0002253848361025e-10
1.9573072251403701e+01	1.7270195946887896e-10
2.0427029909287345e+01	7.1946359418541195e-11
2.1318245064210359e+01	2.8876381239900818e-11
2.2248343231293905e+01	1.1147903434576157e-11
2.3219020845597637e+01	4.1326004596208253e-12
2.4232048356301075e+01	1.4684682622682011e-12
2.5289273455880728e+01	4.9924526365906685e-13
2.6392624450174132e+01	1.6208195736795406e-13
2.7544113775477005e+01	5.0147867746357362e-14
2.8745841669088602e+01	1.4755543990620484e-14
3.0000000000000000e+01	4.1199410749446230e-15
